Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Tipo de Atividade;Natureza Jurídica;Línguas;Especialidades
ERNANI DA SILVA 37648772000;CAFE COM MISTURA;23.707.182/0001-30;MICROEMPRESA;20/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;95572-000;RS;Mampituba; - ;Vila Rio da Panela;Estrada Geral;(48)9915-6808;chayalvesdasilva@hotmail.com;chayalvesdasilva@hotmail.com;https://www.facebook.com/mariazanetti.alvesdasilva;17/04/2018 16:22:17;17/04/2020 16:22:17;23.707.182/0001-30;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Similar;Empresário Individual;Português;Cozinha regional
BRUNO AMARAL;BRUNO AMARAL;23.711.037/0001-23;MICROEMPRESA;22/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;09400-110;SP;Ribeirão Pires;Centro;Miguel Prisco, 180;- até 289/290;(11)3186-8500;ADM.EMERSON@ARAUJOSORGANIZACOES.COM.BR;ADM.EMERSON@ARAUJOSORGANIZACOES.COM.BR; - ;07/03/2019 12:44:40;07/03/2021 12:44:40;23.711.037/0001-23;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Empresário (Individual); - ;Brasileira
KELLE REGINA PELLIM ALMEIDA;TIP'S LANCHES;23.717.783/0001-24;MICROEMPRESA;23/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;19200-000;SP;Pirapozinho; - ;RUA RUI BARBOSA, 866;Centro;(18)3269-1843;osmar.batista1@hotmail.com;DECISAO@ICENET.COM; - ;20/05/2019 10:35:47;20/05/2021 10:35:47;23.717.783/0001-24;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira|Cozinha regional
LUIZ EDUARDO GOMES CALHEIROS 06579243422;SANDUBARIA DA HORA;23.718.164/0001-54;MICROEMPRESA;23/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;57820-000;AL;Murici; - ;Sem Logradouro; - ;(82)9966-6590;sandubariadahora@gmail.com;sandubariadahora@gmail.com; - ;04/10/2017 09:40:19;04/10/2019 00:00:00;23.718.164/0001-54;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Empresário Individual; - ; - 
A W DE OLIVEIRA;LAGO DO ROBERTINHO;23.724.517/0001-29;MICROEMPRESA;23/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;69301-970;RR;Boa Vista;Centro;AC Boa Vista; - ;(95)9915-2724;lagodorobertinho@outlook.com;lagodorobertinho@outlook.com; - ;05/07/2018 12:45:32;05/07/2020 12:45:32;23.724.517/0001-29;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Cozinha regional
ROSANGELA RODRIGUES SANCHES 02244412806;DIVINO SABOR;23.731.875/0001-69;MICROEMPRESA;25/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;37680-000;MG;Gonçalves; - ;rua fausto resende de souza 183;bloco A;(35)9983-6293;SANCHESRR@HOTMAIL.COM;divinosaborgonca@gmail.com; - ;31/01/2019 15:18:24;31/01/2021 15:18:24;23.731.875/0001-69;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Cafeteria;Empresário Individual;Português;Brasileira
UNIQ BEACH LOUNGE LTDA;UNIQ BEACH LOUNGE;23.735.181/0001-08;DEMAIS;19/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;28950-000;RJ;Armação dos Búzios; - ;RUA GERBERT PERISSE;1520;(22)2623-6448;assistente.adm@bzbuzios.com.br;ASSISTENTE.ADM@BZBUZIOS.COM.BR; - ;02/04/2018 10:08:51;02/04/2020 10:08:51;23.735.181/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Espanhol;Brasileira
V L DE MATOS COCENSA;ESTANCIA COCENSA;23.736.020/0001-20;MICROEMPRESA;25/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;87370-000;PR;Moreira Sales; - ;EST PARA TUNEIRAS DO OESTE KM7;;(44)9956-5663;veracocensa@yahoo.com.br;veracocensa@yahoo.com.br; - ;10/06/2019 14:55:12;10/06/2021 14:55:12;23.736.020/0001-20;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Bar;Empresário Individual; - ;Brasileira
WILLIAM CLEITE BOAVENTURA 04495945645;SITIO BOAVENTURA;23.739.492/0001-37;MICROEMPRESA;26/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;35984-000;MG;Dionísio; - ;Brejaúba de baixo, zona rural, Dionísio-MG;;(31)3858-1409;ELIANE19JAN@HOTMAIL.COM;ELIANE19JAN@HOTMAIL.COM; - ;11/10/2018 13:49:41;11/10/2020 13:49:41;23.739.492/0001-37;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Empresário Individual; - ;Cozinha regional
A ANTONIO DE ABREU SANTOS CERVEJARIA;FRI BIER;23.739.569/0001-79;MICROEMPRESA;25/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;28615-430;RJ;Nova Friburgo;Mury;Bruno Weismann;nr 1055  área  B 3;(21)9812-0321;ABREUSANTOS1@GMAIL.COM;ABREUSANTOS1@GMAIL.COM; - ;18/03/2019 15:43:58;18/03/2021 15:43:58;23.739.569/0001-79;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual);Inglês|Português|Espanhol;Brasileira
SUELEN TAIRINE DE MELO ALVES;RESTAURANTE O CASARÃO;23.748.566/0001-00;MICROEMPRESA;27/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;79200-000;MS;Aquidauana; - ;Rua Manoel Antonio Paes de Barros, 533.;Centro;(67)9842-2219;restauranteocasaraoms@hotmail.com;restauranteocasaraoms@hotmail.com;;07/06/2018 13:07:13;07/06/2020 13:07:13;23.748.566/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Inglês;Brasileira|Cozinha regional
B.T BARTOLOZZI POUSADA;POUSADA ENSEADA DA SEREIA;23.749.089/0001-99;MICROEMPRESA;27/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;45807-000;BA;Santa Cruz Cabrália; - ;rua  pau brasil 89 coroa vermelha ;;(73)3672-1426;DOMINIUMCONTABIL@DOMINIUMCONTABIL.COM.BR;DOMINIUMCONTABIL@DOMINIUMCONTABIL.COM.BR; - ;15/01/2019 18:12:44;15/01/2021 18:12:44;23.749.089/0001-99;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário (Individual); - ;Brasileira
VALDOIRES DIAS DE MORAES 02284683100;RESTAURANTE E MARMITARIA BOM GOSTO;23.756.428/0001-64;MICROEMPRESA;30/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;78840-000;MT;Campo Verde; - ;avenida brasil, centro, 78.;;(66)9683-0132;jota-p-santos@hotmail.com;leo-g-paula@hotmail.com; - ;27/03/2018 15:09:34;27/03/2020 15:09:34;23.756.428/0001-64;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
CLAUDICE RITA COSTA SANTANA 24941062817;LANCHONETE TROPICAL;23.757.076/0001-61;MICROEMPRESA;30/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;46690-000;BA;Abaíra; - ;av, agripino augusto azevedo ;;(77)9812-6144;akonimodas@gmail.com;akonimodas@gmail.com; - ;19/03/2019 09:41:18;19/03/2021 09:41:18;23.757.076/0001-61;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira|Cozinha regional|Alemã
TUDO NA BRASA RESTAURANTE LTDA;TUDO NA BRASA;23.760.088/0001-45;MICROEMPRESA;30/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;89580-000;SC;Fraiburgo; - ;Sem Logradouro; - ;(49)9914-1090;tnbgrill@gmail.com;tnbgrill@gmail.com; - ;13/11/2017 15:09:58;13/11/2019 00:00:00;23.760.088/0001-45;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Americana
FERNANDES E PINHEIRO LTDA;POSTO SAO SEBASTIAO II;23.761.095/0001-61;MICROEMPRESA;30/11/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;59925-000;RN;Venha-Ver; - ;Rua;Padaria;(84)9908-6903;WENIO_CONTABIL@HOTMAIL.COM;WENIO_CONTABIL@HOTMAIL.COM; - ;18/03/2019 13:08:32;18/03/2021 13:08:32;23.761.095/0001-61;5611-2/01 - RESTAURANTES E SIMILARES;Bar;Sociedade Empresária Limitada; - ;Portuguesa
MACAXEIRA TAPIOCARIA RESTAURANTE LTDA;MACAXEIRA GOURMET;23.769.455/0001-71;MICROEMPRESA;01/10/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;28893-078;RJ;Rio das Ostras;Centro;Cristóvão Barcelos; - ;(22)2764-1423;COMERCIAL@MACAXEIRATAPIOCARIA.COM.BR;COMERCIAL@MACAXEIRATAPIOCARIA.COM.BR; - ;28/09/2018 10:09:35;28/09/2020 10:09:35;23.769.455/0001-71;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Cozinha regional
MANALI BISTRO LTDA;MANALI BISTRO;23.779.111/0001-43;MICROEMPRESA;02/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;88650-000;SC;Urubici; - ;Av. Adolfo Konder;763;(49)9914-0831;manalibistro@gmail.com;manalibistro@gmail.com; - ;10/05/2019 09:54:17;10/05/2021 09:54:17;23.779.111/0001-43;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português|Inglês;Italiana|Francesa|Brasileira
LUCAS PEREIRA DE SOUZA 40000985864;TOP TRAILER FAST FOOD;23.779.990/0001-03;MICROEMPRESA;02/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;19273-000;SP;Rosana; - ;Rua Maria das Graças Menezes;;(18)9813-2960;sesmitlucassouza@gmail.com;TopTrailer.Lucas@gmail.com; - ;20/02/2019 12:58:03;20/02/2021 12:58:03;23.779.990/0001-03;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual;Português;Cozinha regional|Brasileira
LUZILANE PROFETA OLIVEIRA 98538233572;POUSADA E CAMPING VILLA BELLA;23.793.855/0001-12;MICROEMPRESA;04/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;46930-000;BA;Palmeiras; - ;Sem Logradouro; - ;(75)3332-2329;pousadavillabella2015@gmail.com;pousadavillabella2015@gmail.com; - ;16/11/2017 16:36:09;16/11/2019 00:00:00;23.793.855/0001-12;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Empresário Individual; - ; - 
LANCHONETE E PETISCARIA CUSTODIO LTDA;Lanchonete e Petiscaria Custodio;23.799.608/0001-23;EMPRESA DE PEQUENO PORTE;07/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;12308-470;SP;Jacareí;Centro;Tiradentes; - ;(12)3951-6226;ORG.BRASILIA1@TERRA.COM.BR;ORG.BRASILIA1@TERRA.COM.BR; - ;13/02/2019 14:21:17;13/02/2021 14:21:17;23.799.608/0001-23;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Bar;Sociedade Empresária Limitada; - ;Brasileira
SONIA DE LOURDES TOZETTO 66192560234;LANCHONETE DA SONIA;23.811.148/0001-01;MICROEMPRESA;09/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;85598-000;PR;Cruzeiro do Iguaçu; - ;Praia Artificial;;(46)8405-4187;attozetto@gmail.com;adriane.tozetto@hotmail.com; - ;04/12/2018 10:24:14;04/12/2020 10:24:14;23.811.148/0001-01;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira|Cozinha regional
RISTORANTE D NAPOLI DA ESTANCIA DE SOCORRO LTDA;RISTORANTE D NAPOLI;23.811.538/0001-81;MICROEMPRESA;09/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;13960-000;SP;Socorro; - ;117;anexo posto cawboy;(19)3895-1298;PAULOJOSESEGATTO@HOTMAIL.COM;PAULOJOSESEGATTO@HOTMAIL.COM; - ;16/05/2019 14:28:39;16/05/2021 14:28:39;23.811.538/0001-81;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana|Brasileira|Argentina
MAGALHAES & EVANGELISTA LTDA;JANNU'S BISTRO;23.814.789/0001-10;MICROEMPRESA;08/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;69919-850;AC;Rio Branco;Conjunto Rui Lino;Governador Edmundo Pinto; - ;(68)9991-8776;jannusbistro@gmail.com;jannusbistro@gmail.com; - ;29/05/2018 14:16:47;29/05/2020 14:16:47;23.814.789/0001-10;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol;Francesa
WENEM RYANE ROBLES 44480823859;SALGADINHOS TODA HORA ;23.826.826/0001-00;MICROEMPRESA;11/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;15685-000;SP;Ouroeste; - ;Centro;;(17)9960-5593;ryanerobles@hotmail.com;ryanerobles@hotmail.com; - ;04/12/2018 13:04:59;04/12/2020 13:04:59;23.826.826/0001-00;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Cozinha regional
RB COMERCIO LTDA;BAR DA NECA;23.830.002/0001-03;MICROEMPRESA;11/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;30310-080;MG;Belo Horizonte;Cruzeiro;Pium-I 686; - ;(31)3201-4972;CSBPROCESSOS@CSBCONSULTORIA.COM.BR;CSBPROCESSOS@CSBCONSULTORIA.COM.BR; - ;04/04/2019 09:17:43;04/04/2021 09:17:43;23.830.002/0001-03;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada;Espanhol;Brasileira
T N RODRIGUES SORVETERIA;SORVETERIA VILLA BRANCA;23.833.327/0001-40;MICROEMPRESA;13/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;12301-000;SP;Jacareí;Loteamento Villa Branca;José Candido Porto; - ;(12)8894-2265;tatiandre2014@gmail.com;tatiandre2014@gmail.com;https://sorvetevillabranca.wixsite.com/jacarei/home;27/03/2019 09:27:55;27/03/2021 09:27:55;23.833.327/0001-40;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Brasileira
KARINE DA SILVA FERREIRA 04318109151;DOCES & DELÍCIAS;23.837.590/0001-07;MICROEMPRESA;14/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;79700-000;MS;Fátima do Sul; - ;Sem Logradouro; - ;(67)3467-2547;docesdelicias1939@gmail.com;docesdelicias1939@gmail.com; - ;28/11/2017 11:51:36;28/11/2019 00:00:00;23.837.590/0001-07;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Empresário Individual; - ; - 
AMERICAN ALIMENTOS EIRELI;AMERICAN FOODS;23.841.954/0001-22;MICROEMPRESA;15/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;35450-000;MG;Itabirito; - ;Rua Belmiro Martins Paranhos, 130 lj12/13 Centro - Itabirito;;(31)9883-9570;marcelmcastro@yahoo.com.br;marcelmcastro@yahoo.com.br;@americanfoods_hamburgueria;07/02/2019 16:19:05;07/02/2021 16:19:05;23.841.954/0001-22;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Americana
EDUARDO MEIRA BERLANGA RESTAURANTE;ESTACAO EDMAIS;23.846.188/0001-99;MICROEMPRESA;15/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;13710-000;SP;Tambaú; - ;R CEL. JOSE VILELLA, 31;;(19)9249-1108;ESTACAOEDMAIS@OUTLOOK.COM;ESTACAOEDMAIS@OUTLOOK.COM; - ;10/08/2018 14:42:41;10/08/2020 14:42:41;23.846.188/0001-99;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Cozinha regional
PERTO DE CASA ALIMENTOS LTDA.;PERTO DE CASA RESTAURANTE E CHOPARIA;23.856.188/0001-70;MICROEMPRESA;17/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;57200-000;AL;Penedo; - ;pça clementino do monte;;(82)3551-2361;Pertodecasarestaurante@gmail.com;Pertodecasarestaurante@gmail.com; - ;07/03/2019 13:24:23;07/03/2021 13:24:23;23.856.188/0001-70;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana|Brasileira
NINA & ELISA RESTAURANTES E PETISCARIA LTDA;FLOR DE LIS COZINHA E PETISCARIA;23.859.700/0001-31;MICROEMPRESA;17/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;73900-000;GO;Posse; - ;Avenida JK;;(62)9605-3774;erasmogiga@hotmail.com;erasmogiga@hotmail.com;@Flordelisrestauranteepetiscaria;15/05/2019 11:35:03;15/05/2021 11:35:03;23.859.700/0001-31;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Portuguesa|Japonesa
CIBELI KLOTZ 05280645923;RANCHO VERDE PETISCOS E EVENTOS;23.860.170/0001-41;MICROEMPRESA;17/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ;Rua Rodolfo Sell nº 1001; sala 01;(47)3387-0460;andreasrz@brturbo.com.br;andreasrz@brturbo.com.br; - ;23/08/2018 15:00:29;23/08/2020 15:00:29;23.860.170/0001-41;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Alemã|Cozinha regional
JOSIANE ANDREIA DA SILVA 07268642938;BAR DA JO;23.860.582/0001-81;MICROEMPRESA;17/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;84290-000;PR;Sapopema; - ;rod 090 s/n;;(43)9625-0714;jonasgodeny@yahoo.com.br;jonasgodeny@yahoo.com.br; - ;28/05/2018 14:18:09;28/05/2020 14:18:09;23.860.582/0001-81;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Empresário Individual; - ;Cozinha regional
J LEANDRO DA SILVA MENDES DE IPIAU;FAZENDA LAURENA;23.862.704/0001-79;MICROEMPRESA;17/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;45570-000;BA;Ipiaú; - ;Rua Laurena, N 01;;(73)3531-4186;PRODACONT@HOTMAIL.COM;PRODACONT@HOTMAIL.COM; - ;28/06/2019 14:24:03;28/06/2021 14:24:03;23.862.704/0001-79;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
MARTA BETANIA VIANA ARAUJO;POUSADA E RESTAURANTE SITIO DONA MARTA;23.862.836/0001-09;MICROEMPRESA;18/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;37530-000;MG;Brazópolis; - ;Km4;;(35)9914-0337;sitiodonamarta@outlook.com;sitiodonamarta@outlook.com;sitiodonamarta.com.br;28/03/2019 11:07:32;28/03/2021 11:07:32;23.862.836/0001-09;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Portuguesa|Portuguesa|Brasileira
POUSADA E RESTAURANTE PONTO CHIC LTDA;POUSADA PONTO CHIC;23.863.543/0001-38;MICROEMPRESA;18/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;44490-000;BA;Maragogipinho; - ;Rua da Matriz;;(75)9881-0331;JULIVALVEREADOR@GMAIL.COM;JULIVALVEREADOR@GMAIL.COM;www. pousadaerestaurant7.wix.com/pontochic;16/01/2019 12:48:26;16/01/2021 12:48:26;23.863.543/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
I. R. MANOEL RESTAURANTE;RODIZIO RICO;23.870.117/0001-21;MICROEMPRESA;16/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;28895-154;RJ;Rio das Ostras;Costazul;Costazul; - ;(22)3321-4272;theusathaydex2@gmail.com;theusathaydex2@gmail.com; - ;12/09/2018 09:43:05;12/09/2020 09:43:05;23.870.117/0001-21;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Americana|Mexicana
TRES AMIGOS INDUSTRIA E COMERCIO DE BEBIDAS LTDA;VEG BIER;23.871.211/0001-03;DEMAIS;18/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;28615-315;RJ;Nova Friburgo;Mury;Walter Machado Thedin; - ;(22)9987-2402;vegbier@gmail.com;vegbier@gmail.com; - ;14/09/2018 09:13:39;14/09/2020 09:13:39;23.871.211/0001-03;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Sociedade Empresária Limitada;Português;Alemã
SANTO DISCO PIZZARIA LTDA.;SANTO DISCO PIZZARIA;23.875.111/0001-47;MICROEMPRESA;22/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;09715-130;SP;São Bernardo do Campo;Centro;Carlos Gomes; - ;(11)9456-7309;fabio@santodisco.com.br;fabio@santodisco.com.br;www.santodisco.com.br;19/03/2019 10:57:56;19/03/2021 10:57:56;23.875.111/0001-47;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana
MIGUEL ANGELO DA SILVA;FLASCH LANCHE;23.880.677/0001-67;MICROEMPRESA;05/01/1988;Em Operação;Restaurante, Cafeteria, Bar e Similares;36770-038;MG;Cataguases;Centro;Tenente Fortunato; - ;(32)3421-4652;academicacontabilidade@yahoo.com.br;academicacontabilidade@yahoo.com.br; - ;13/05/2019 09:23:29;13/05/2021 09:23:29;23.880.677/0001-67;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
MIGUEL ANGELO DA SILVA;BISTRO DA SERRA DO MIGUEL;23.880.677/0002-48;MICROEMPRESA;08/09/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;36773-016;MG;Cataguases;Morada da Serra;das Paineiras; - ;(32)9913-0276;academicacontabilidade@yahoo.com.br;academicacontabilidade@yahoo.com.br; - ;13/05/2019 09:25:46;13/05/2021 09:25:46;23.880.677/0002-48;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
CONVES TURISMO E LOCACAO LTDA;CONVÉS POUSADA;23.889.634/0001-42;EMPRESA DE PEQUENO PORTE;28/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;57180-000;AL;Barra de São Miguel; - ;Sem Logradouro; - ;(82)9933-8144;pousadaconvesalagoas@gmail.com;pousadaconvesalagoas@gmail.com; - ;26/03/2018 10:22:26;26/03/2020 10:22:26;23.889.634/0001-42;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
MS ALIMENTACOES LTDA;RESORT SUSHI;23.892.538/0001-53;MICROEMPRESA;30/12/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;87950-000;PR;Porto Rico; - ;RUA ANTONIO CORSETTI;s/n;(44)9970-5149;MAICON228@GMAIL.COM;MAICON228@GMAIL.COM;www.visiteportorico.com.br;08/05/2019 08:46:21;08/05/2021 08:46:21;23.892.538/0001-53;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Asiática|Brasileira|Japonesa
VALDELICE DOS SANTOS MONTEIRO 40572269153;RODRIGUES PIZZARIA & ESFIHARIA;23.912.198/0001-85;MICROEMPRESA;05/01/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;78840-000;MT;Campo Verde; - ;RUA GOIANIA, 457;BAIRRO BOM CLIMA;(66)9968-3473;topconepizza@hotmail.com;rodriguesdelivery@gmail.com; - ;30/05/2018 14:12:22;30/05/2020 14:12:22;23.912.198/0001-85;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário Individual; - ;Brasileira
BARRETO & ESTEVES HOSTEL E RESTAURANTE LTDA;FREDERICA HOSTEL;23.912.275/0001-05;MICROEMPRESA;05/01/2016;Em Implantação;Restaurante, Cafeteria, Bar e Similares;58045-210;PB;João Pessoa;Cabo Branco;Francisco Diomedes Cantalice; - ;(83)8186-9977;FREDERICAHOSTEL@GMAIL.COM;FREDERICAHOSTEL@GMAIL.COM; - ;20/08/2018 13:31:30;20/08/2020 13:31:30;23.912.275/0001-05;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Espanhol;Brasileira|Cozinha regional|Italiana
C.DE OLIVEIRA CORREIA CHURRASCARIA;CHURRASCARIA TAMBURY;23.929.361/0001-12;MICROEMPRESA;07/01/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;68485-000;PA;Pacajá; - ;Rodovia Transamazônica;prox. posto tambury;(91)9191-8067;agbcontabilidade3@hotmail.com;agbcontabilidade3@hotmail.com; - ;20/04/2018 10:31:03;20/04/2020 10:31:03;23.929.361/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
ANEXO IMPERIAL ADEGA E RESTAURANTE LTDA;ANEXO IMPERIAL ADEGA E RESTAURANTE LTDA;23.937.614/0001-08;EMPRESA DE PEQUENO PORTE;08/01/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;25685-040;RJ;Petrópolis;Centro;Roberto Silveira; - ;(24)2237-2893;petropolis@brasileirinhodelivery.com.br;petropolis@brasileirinhodelivery.com.br; - ;03/04/2019 14:39:04;03/04/2021 14:39:04;23.937.614/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
PESCA CERTA EMPORIO DO PEIXE LTDA;PESCA CERTA;23.947.984/0001-18;EMPRESA DE PEQUENO PORTE;11/01/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;45990-145;BA;Teixeira de Freitas;Bela Vista;Rio Jordão,121; - ;(73)3292-9910;AJS@AJSCONSULTORIA.COM;AJS@AJSCONSULTORIA.COM; - ;31/05/2019 13:42:38;31/05/2021 13:42:38;23.947.984/0001-18;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional|Brasileira
