Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Tipo de Atividade;Natureza Jurídica;Línguas;Especialidades
CPA COMERCIO DE ALIMENTOS LTDA;SUBWAY- CPA;14.690.765/0001-05;EMPRESA DE PEQUENO PORTE;17/11/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;78050-000;MT;Cuiabá;Bosque da Saúde;Historiador Rubens de Mendonça;1707;(65)3052-5050;thiago@subwaycba.com.br;thiago@subwaycba.com.br; - ;02/04/2018 15:39:13;02/04/2020 15:39:13;14.690.765/0001-05;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Americana
TENONDE EMPREENDIMENTOS CULTURAIS LTDA;Tenondé Park Hotel;14.699.927/0001-76;DEMAIS;29/11/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;98865-000;RS;São Miguel das Missões; - ;Rua São Miguel, 664;;(55)3381-2000;reserva@tenonde.com.br;reservas@tenonde.com.br;www.tenonde.com.br;12/06/2018 15:28:53;12/06/2020 15:28:53;14.699.927/0001-76;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol|Português;Brasileira
RUI BORGES ANTONIO 85601551634;Bar e lanchonete Paraíso;14.717.774/0001-42;MICROEMPRESA;05/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;39818-000;MG;Padre Paraíso; - ;Praça águas Marinhas, 100A, Centro, Padre Paraiso;;(33)3534-1720;contacaires@hotmail.com;contacaires@hotmail.com; - ;25/06/2018 14:16:23;25/06/2020 14:16:23;14.717.774/0001-42;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Empresário Individual; - ;Brasileira
RESTAURANTE EMPORIO DO SABOR LTDA;EMPORIO DO SABOR;14.739.629/0001-62;MICROEMPRESA;08/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;89280-388;SC;São Bento do Sul;Centro;Capitão Ernesto Nunes; - ;(47)3633-7600;emporiodosaborsbs@hotmail.com;emporiodosaborsbs@hotmail.com;www.emporiodosabor.sbs.com.br;13/07/2017 18:31:25;13/07/2019 00:00:00;14.739.629/0001-62;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
NARA LIVIA FARIA FERREIRA 10466707606;RESTAURANTE DA SANDRA;14.740.397/0001-62;MICROEMPRESA;08/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;39825-000;MG;Ladainha; - ;Avenida João Bastos Cayo, 22;;(33)9885-8397;caitel@uai.com.br;turismoladainha@gmail.com; - ;20/04/2018 15:13:27;20/04/2020 15:13:27;14.740.397/0001-62;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual;Português;Brasileira
GEOCE DA CONCEICAO DOS SANTOS 01523588543;RESTAURANTE E LANCHONETE EBENEZER;14.742.547/0001-77;MICROEMPRESA;09/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;45445-000;BA;Camamu; - ;terreio ;;(73)8103-8384;geomoreninho@hotmail.com.br;geomoreninho@hotmail.com.br; - ;04/05/2018 15:04:26;04/05/2020 15:04:26;14.742.547/0001-77;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário Individual; - ;Brasileira
D. S. SANTOS RESTAURANTE;RESTAURANTE ARTS & SABORES;14.761.965/0001-01;MICROEMPRESA;14/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;45445-000;BA;Camamu; - ;terrio;;(73)9984-1283;deltacamamu@hotmail.com;deltacamamu@hotmail.com; - ;10/04/2018 10:13:03;10/04/2020 10:13:03;14.761.965/0001-01;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
ANA ROZELY RODRIGUES - ME;BG GRIL;14.811.264/0001-30;MICROEMPRESA;25/10/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;57460-000;AL;Piranhas; - ;Sem Logradouro; - ;(82)9981-2359;braulio.lisboa@hotmail.com;braulio.lisboa@hotmail.com; - ;24/04/2017 11:06:24;24/04/2019 00:00:00;14.811.264/0001-30;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
LUANA DA CUNHA NEVES ZABOJNIK;LUANA DA CUNHA NEVES ZABOJNIK - ME;14.813.351/0001-26;MICROEMPRESA;29/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;23943-600;RJ;Angra dos Reis;Santa Rita do Bracuí (Cunhambebe);Estrada da Santa Rita n°4; - ;(24)3363-2345;lzabojnik@hotmail.com;lzabojnik@hotmail.com; - ;08/06/2018 09:59:01;08/06/2020 09:59:01;14.813.351/0001-26;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual;Espanhol|Inglês;Brasileira
COMERCIAL DE ALIMENTOS CMV LTDA;PALADAR PAES E DELICIAS;14.836.132/0001-62;EMPRESA DE PEQUENO PORTE;04/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;39560-000;MG;Salinas; - ;Praça Moisés Ladeia ;;(38)3841-2577;HENFLAS@UOL.COM.BR;HENFLAS@UOL.COM.BR; - ;24/09/2018 10:11:38;24/09/2020 10:11:38;14.836.132/0001-62;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Japonesa|Brasileira|Cozinha regional
SANTOS E NOGUEIRA RESTAURANTE LTDA - ME;RESTAURANTE NO QUINTAL;14.851.415/0001-83;MICROEMPRESA;09/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;57940-000;AL;São Miguel dos Milagres; - ;Sem Logradouro; - ;(82)9910-7078;restaurantenoquintal@gmail.com;restaurantenoquintal@gmail.com; - ;05/04/2017 15:51:30;05/04/2019 00:00:00;14.851.415/0001-83;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
DIONISIO & MANCCIN RESTAURANTES LTDA;RESTAURANTE APIMENTADO;14.861.130/0001-23;EMPRESA DE PEQUENO PORTE;26/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;13255-210;SP;Itatiba;Jardim de Lucca;Marcos Dian; - ;(11)4594-1320;pedromancein@uol.com.br;pedromancein@uol.com.br; - ;26/10/2016 14:43:37;26/10/2018 00:00:00;14.861.130/0001-23;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Italiano;Brasileira
ELISEU SALGADINHO;LANCHONETE VITORIA;14.869.095/0001-99;MICROEMPRESA;12/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;79965-000;MS;Itaquiraí; - ;industrial;;(67)3476-1147;lider_itaquirai@hotmail.com;lider_itaquirai@hotmail.com; - ;08/03/2018 10:54:50;08/03/2020 10:54:50;14.869.095/0001-99;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
VILLA SANDINO RESTAURANTE LTDA;VILLA SANDINO RESTAURANTE;14.874.954/0001-38;DEMAIS;04/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;52020-190;PE;Recife;Espinheiro;Nicarágua;139;(81)3226-9517;pedro@villasandino.com.br;pedro@villasandino.com.br; - ;11/04/2018 15:17:30;11/04/2020 15:17:30;14.874.954/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Cozinha regional|Japonesa
ROQUE VENTURA COMERCIO VAREJISTA DE ALIMENTOS LTDA  - ME;ACAI PRIME;14.895.496/0002-02;MICROEMPRESA;13/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;59082-405;RN;Natal;Capim Macio;Engenheiro Roberto Freire;- de 2129 a 3099 - lado ímpar;(84)2020-7700;VEJACONTABILIDADE@GMAIL.COM;rroqueventura@hotmail.com;www.acaiprimebrasil.com.br;30/05/2018 08:49:16;30/05/2020 08:49:16;14.895.496/0002-02;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Sociedade Empresária Limitada;Espanhol|Inglês;Brasileira
JOSE FERREIRA DE LIMA;ESTAÇÃO SABOR;14.902.148/0001-26;MICROEMPRESA;01/12/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;57750-000;AL;Quebrangulo; - ;Praça Cicero de Goes Monteiro s/n;;(82)3421-2580;manoel_alcantara@ig.com.br;manoel_alcantara@ig.com.br; - ;02/05/2018 12:03:03;02/05/2020 12:03:03;14.902.148/0001-26;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
HOTEL FARIA E SPA LTDA;HOTEL FARIA E SPA;14.916.739/0001-52;DEMAIS;19/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;38700-126;MG;Patos de Minas;Centro;Getúlio Vargas; - ;(34)3825-2345;talles.faria@fratele.com.br;talles.faria@fratele.com.br; - ;18/08/2017 14:19:08;18/08/2019 00:00:00;14.916.739/0001-52;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol|Francês|Inglês;Cozinha regional
SUR RESTAURANT GRILL LTDA;SUR RESTAURANT GRILL LTDA - ME;14.921.227/0001-84;MICROEMPRESA;19/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;88502-203;SC;Lages;Centro;Correia Pinto; - ;(49)3222-7526;adm_muzzarella@gmail.com;adm_muzzarella@gmail.com;www.restaurantesur.com.br;07/11/2017 14:36:14;07/11/2019 00:00:00;14.921.227/0001-84;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
FARIAS & ALVES POUSADA E CHURRASCARIA LTDA;POUSADA E RESTAURANTE MANO FILHO;14.942.052/0001-91;MICROEMPRESA;07/11/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;57955-000;AL;Maragogi; - ;Sem Logradouro; - ;(82)8823-5190;celinacupertino@hotmail.com;celinacupertino@hotmail.com;WWW.VILADETAIPA.COM.BR;01/03/2018 15:03:19;01/03/2020 15:03:19;14.942.052/0001-91;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
MERCEDES NOGUEIRA DA ROCHA;CANTINHO DO PALADAR;14.951.612/0001-74;MICROEMPRESA;27/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;79904-686;MS;Ponta Porã;Centro;Guia Lopes;- até 519 - lado ímpar;(67)3431-5295;mercescristina.rocha@hotmail.com;mercescristina.rocha@hotmail.com; - ;16/05/2018 11:19:06;16/05/2020 11:19:06;14.951.612/0001-74;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
VARNEVAL ARAGAO BARBOSA;POSTO E LANCHONETE BAVI;14.954.085/0001-51;MICROEMPRESA;29/07/1986;Em Operação;Restaurante, Cafeteria, Bar e Similares;45445-000;BA;Camamu; - ;terreio;;(73)9914-8139;aragaovarneval@hotmail.com;aragaovarneval@hotmail.com; - ;06/04/2018 15:08:10;06/04/2020 15:08:10;14.954.085/0001-51;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual;Português;Brasileira
FRANCISCO NOGUEIRA GONCALVES - ME;ESPACO CAFE;14.962.818/0001-08;MICROEMPRESA;27/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;62580-000;CE;Acaraú; - ;Rua expedito farias, 123;;(88)9695-8000;andrade.marcia@hotmail.com;andrade.marcia@hotmail.com; - ;05/02/2018 19:05:49;05/02/2020 19:05:49;14.962.818/0001-08;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Cafeteria;Empresário (Individual); - ;Brasileira
MARINEZ BRASIL RESTAURANTE LTDA.;CHEZ MARC;14.963.100/0001-28;DEMAIS;13/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;61619-020;CE;Caucaia;Cumbuco;Almirante Soares Dutra 144;casa a;(85)3267-8128;vianascontabilidade1234@gmail.com;marcvanderbruggen@outlook.com;marcvanderbruggen@outlook.com;03/07/2018 16:14:43;03/07/2020 16:14:43;14.963.100/0001-28;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Francês|Holandês|Espanhol|Inglês;Francesa
JCMX ALIMENTACAO LTDA - EPP;MARBELI RESTAURANTE;14.975.728/0001-43;EMPRESA DE PEQUENO PORTE;31/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;58045-050;PB;João Pessoa;Cabo Branco;Marcionila da Conceição; - ;(83)8797-1720;jcmx.marbeli@hotmail.com;jcmx.marbeli@hotmail.com; - ;20/12/2017 14:22:18;20/12/2019 00:00:00;14.975.728/0001-43;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Italiana
S A DE SOUSA & CIA LTDA - ME;PANIFICADORA DOCE SABOR;14.983.503/0001-39;MICROEMPRESA;31/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;76510-000;GO;Crixás; - ;Sem Logradouro; - ;(62)3365-1066;condadoscontabilidade@gmail.com;condadoscontabilidade@gmail.com; - ;19/06/2017 10:48:32;19/06/2019 00:00:00;14.983.503/0001-39;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Cozinha regional
I F DE LIMA BEIRA MINA - ME;TROPICAL RESTAURANTE BAR;14.997.785/0001-23;MICROEMPRESA;01/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;76500-000;GO;Santa Terezinha de Goiás; - ;Sem Logradouro; - ;(62)3339-6658;st-acecomh@hotmail.com;st-acecomh@hotmail.com; - ;14/06/2017 14:55:05;14/06/2019 00:00:00;14.997.785/0001-23;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
FADUL & MOTA LTDA;RESTAURANTE GARAGEM BAR;15.020.672/0001-36;MICROEMPRESA;08/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;69930-000;AC;Xapuri; - ;Sem Logradouro; - ;(68)9911-5964;evelinemota@outlook.com;evelinemota@outlook.com; - ;01/03/2018 12:44:15;01/03/2020 00:00:00;15.020.672/0001-36;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol;Cozinha regional
SEBASTIAO SIMPLICIO DA SILVA;RESTAURANTE SABOR DO MAR;15.045.903/0001-66;MICROEMPRESA;27/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;57955-000;AL;Maragogi; - ;AV. DOS CORAIS S/N - RECANTO DOS CORAIS;;(82)9653-8017;restaurantesabordomar@gmail.com;restaurantesabordomar@gmail.com; - ;23/08/2018 13:57:32;23/08/2020 13:57:32;15.045.903/0001-66;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
JOSUEL ANTONIO DE LIMA - ME;RESTAURANTE PANELA DE BARRO;15.064.594/0001-71;MICROEMPRESA;27/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;57955-000;AL;Maragogi; - ;RUA CORONEL ROMULO DE MORAES, 58;;(82)9884-5187;contato@paneladebarromaragogi.com.br;reservas@paneladebarromaragogi.com.br;http://www.paneladebarromaragogi.com.br;09/02/2018 10:40:40;09/02/2020 10:40:40;15.064.594/0001-71;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional|Brasileira
ELOY MIOTELI 21578443920;ELOY MIOTELI 21578443920;15.064.776/0001-42;MICROEMPRESA;16/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;88862-000;SC;Treviso; - ;Sem Logradouro; - ;(48)3469-0364;rosiane_mioteli@hotmail.com;rosiane_mioteli@hotmail.com; - ;29/11/2017 17:15:30;29/11/2019 00:00:00;15.064.776/0001-42;5611-2/01 - RESTAURANTES E SIMILARES; - ;Empresário Individual;Italiano; - 
PESQUE PAGUE E RESTAURANTE TIA MARIA LTDA;PESQUE PAGUE TIA MARIA;15.074.463/0001-75;MICROEMPRESA;16/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;88740-000;SC;Armazém; - ;Sem Logradouro; - ;(48)3645-0012;pesquepague_tiamaria@hotmail.com;pesquepague_tiamaria@hotmail.com; - ;30/11/2017 17:24:53;30/11/2019 00:00:00;15.074.463/0001-75;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Alemão;Alemã
JOSE EDIVALDO DO ROSARIO SOUSA 72882620225;capital social ;15.087.937/0001-13;MICROEMPRESA;24/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;68360-000;PA;Senador José Porfírio; - ;casa;proximo ao cemiterio;(93)9153-2469;edivaldostyllus@gmail.com;edivaldostyllus@gmail.com;edivaldostyllus@gmail.com;18/04/2018 09:18:43;18/04/2020 09:18:43;15.087.937/0001-13;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário Individual; - ;Brasileira
ADEMAR RODRIGUES DOS SANTOS;POUSADA ESTANCIA DA MATA;15.098.341/0001-19;MICROEMPRESA;27/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;78460-000;MT;Nobres; - ;Coqueiral;;(65)9321-3152;estanciadamata@hotmail.com;estanciadamata@hotmail.com; - ;06/04/2018 14:54:50;06/04/2020 14:54:50;15.098.341/0001-19;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Cozinha regional
SUSANA CRISTINA SANTOS DA SILVA UEHARA - ME;ICE BERG;15.099.398/0001-32;MICROEMPRESA;27/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;79700-000;MS;Fátima do Sul; - ;Sem Logradouro; - ;(67)9963-1436;susanaeyuzi@gmail.com;susanaeyuzi@gmail.com; - ;27/11/2017 10:38:18;27/11/2019 00:00:00;15.099.398/0001-32;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário (Individual);Japonês;Brasileira
ARGEMIRO MACIEL - ME;RESTAURANTE VITÓRIA;15.104.509/0001-51;MICROEMPRESA;28/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;79390-000;MS;Bodoquena; - ;Sem Logradouro; - ;(67)9992-1084;alexwutzkee@gmail.com;alexwutzkee@gmail.com; - ;25/07/2017 12:47:12;25/07/2019 00:00:00;15.104.509/0001-51;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
VALTER ALVES DA PAIXAO;LANCHONETE TROPICAL;15.153.191/0001-07;MICROEMPRESA;06/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;39827-000;MG;Poté; - ;Avenida Getulio Vargas,n°945, Poté;;(33)8829-0540;GEPORTO@OI.COM.BR;GEPORTO@OI.COM.BR; - ;26/06/2018 09:59:59;26/06/2020 09:59:59;15.153.191/0001-07;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
PORTAL LANCHES E CHOPERIA LTDA;PORTAL LANCHES;15.154.021/0001-39;MICROEMPRESA;29/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ;Sem Logradouro; - ;(47)3387-3679;portalanches@hotmail.com;portalanches@hotmail.com; - ;06/09/2017 14:31:51;06/09/2019 00:00:00;15.154.021/0001-39;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada;Alemão;Alemã
L N PIZZAS E MASSAS LTDA;NONNA CANTINA E PIZZARIA;15.154.108/0001-06;MICROEMPRESA;02/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;28895-266;RJ;Rio das Ostras;Costazul;Governador Roberto Silveira;- até 599/600;(22)2777-3144;lattanzirosangela@gmail.com;lattanzirosangela@gmail.com;https://nonnacantinaepizzaria.business.site/;30/08/2018 15:20:35;30/08/2020 15:20:35;15.154.108/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana
ROBERTO CARLOS DA SILVA 51438470606;ROBERTO LANCHES;15.157.903/0001-58;MICROEMPRESA;07/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;37542-000;MG;Estiva; - ;Sem Logradouro; - ;(35)9841-3589;silvarc2003@gmail.com;silvarc2003@gmail.com; - ;03/07/2017 10:45:46;03/07/2019 00:00:00;15.157.903/0001-58;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Empresário Individual; - ; - 
ELLO HOTEL LTDA;ELLO HOTEL;15.163.577/0001-91;MICROEMPRESA;06/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;63503-790;CE;Iguatu;Cajazeiras;CE-060; - ;(88)3582-0999;eleniltonlopes@gmail.com;atendimento@ellohotel.com.br;www.ellohotel.com.br;06/04/2018 17:03:05;06/04/2020 17:03:05;15.163.577/0001-91;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Brasileira
JJ PADARIA LANCHONETE E RESTAURANTE LTDA;DELICIAS DO TRIGO;15.186.351/0001-06;MICROEMPRESA;13/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;88780-000;SC;Imbituba; - ;Sem Logradouro; - ;(48)3255-3507;tailor_df@yahoo.com.br;tailor_df@yahoo.com.br; - ;19/09/2017 15:29:43;19/09/2019 00:00:00;15.186.351/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
EVONALDO MARTINS DE LIMA 48398713291;PIZZARIA,SORVETERIA A LA CARTE MADU;15.193.424/0001-97;MICROEMPRESA;14/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;69925-000;AC;Senador Guiomard; - ;Sem Logradouro; - ;(68)3232-3021;evonaldo.acre@gmail.com;evonaldo.acre@gmail.com; - ;03/10/2017 12:37:04;03/10/2019 00:00:00;15.193.424/0001-97;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ;Empresário Individual; - ; - 
CHUVEIRAO LANCHES LTDA;CHUVEIRÃO LANCHES;15.194.278/0001-14;MICROEMPRESA;14/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;88715-000;SC;Jaguaruna; - ;Sem Logradouro; - ;(48)9998-7112;chuveirao.jagua@hotmail.com;chuveirao.jagua@hotmail.com; - ;22/08/2017 13:11:23;22/08/2019 00:00:00;15.194.278/0001-14;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
JOCIMARA APARECIDA DE PAULA 04207667903;JOCIMARA APARECIDA DE PAULA 04207667903 ;15.194.870/0001-16;MICROEMPRESA;14/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;84290-000;PR;Sapopema; - ;Av. manoel Ribas 100;;(43)8444-9782;jonasgodeny@yahoo.com.br;jonasgodeny@yahoo.com.br; - ;24/05/2018 11:27:58;24/05/2020 11:27:58;15.194.870/0001-16;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Brasileira
TEMPLIN SP PARTICIPACOES LTDA.;ibis Styles Rio de Janeiro Botafogo;15.211.289/0001-65;DEMAIS;17/02/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;22260-000;RJ;Rio de Janeiro;Botafogo;São Clemente;- até 104 - lado par;(21)3166-9240;hb2z6-gm@accor.com;hb2z6-gm@accor.com;https://ibis.accorhotels.com/brasil/index.pt-br.shtml;10/09/2018 15:03:42;10/09/2020 15:03:42;15.211.289/0001-65;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
MURIEL RICKEN CARDOSO 06017546970;MURIEL RICKEN CARDOSO 06017546970;15.217.323/0001-09;MICROEMPRESA;19/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;88765-000;SC;São Martinho; - ;Sem Logradouro; - ;(48)9960-0131;contabilidadeeffting@hotmail.com;contabilidadeeffting@hotmail.com; - ;16/08/2017 17:45:00;16/08/2019 00:00:00;15.217.323/0001-09;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ;Empresário Individual; - ; - 
WALTER ROBSON P.VIANA RESTAURANTE & LANCHONETE EIRELI;GIRASSOL RESTAURANTE & LANCHONETE;15.233.969/0001-80;MICROEMPRESA;20/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;39680-000;MG;Capelinha; - ;Praça do Povo, 43, CENTRO;;(33)3516-1151;ARANASC@UAI.COM.BR;ARANASC@UAI.COM.BR; - ;04/06/2018 09:26:23;04/06/2020 09:26:23;15.233.969/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Brasileira
IRMAOS PRODOCIMO RESTAURANTE LTDA.;RESTAURANTE E CHURRASCARIA PRODOCIMO;15.238.467/0001-41;EMPRESA DE PEQUENO PORTE;07/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;97500-510;RS;Uruguaiana; - ;Sem Logradouro; - ;(55)3413-6335;churrascariaprodocimo@hotmail.com;churrascariaprodocimo@hotmail.com; - ;05/05/2017 11:55:55;05/05/2019 00:00:00;15.238.467/0001-41;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
JOAO DE AZEVEDO 45087393934;Bar e Camping Tio João;15.254.400/0001-09;MICROEMPRESA;23/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;89086-370;SC;Indaial;Encano;Reinhold Schroeder ;17111;(47)3309-4152;societario@escritoriomalkowski.com.br;societario@escritoriomalkowski.com.br; - ;28/05/2018 12:06:42;28/05/2020 12:06:42;15.254.400/0001-09;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Empresário Individual;Português;Brasileira
POUSADA SOSSEGO SURFCAMP LTDA;SOSSEGO SURFCAMP;15.263.622/0001-80;MICROEMPRESA;08/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;59178-000;RN;Tibau do Sul; - ;152;;(84)3246-4418;brisacassia@gmail.com;brisacassia@gmail.com; - ;23/04/2018 10:56:52;23/04/2020 10:56:52;15.263.622/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Francês|Inglês|Português;Francesa|Brasileira|Cozinha regional
